# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 3.1 - Nov. 24, 2021
# Instrument: DMC_PG_map_v1.instr
# Ncount: 23002926
# Trace: no
# Gravitation: no
# Seed: 1647614791937832
# Directory: small_scan2/82
# Param: z=0
# Param: theta_s=74
# Param: Csample=26
# Param: T=290
# Param: repeat_count=1
# Date: Fri Mar 18 15:46:52 2022 (1647614812)
# type: array_1d(200)
# Source: template_body_simple (DMC_PG_map_v1.instr)
# component: e_monitor
# position: 0 0 0.0011
# title: Energy monitor
# Ncount: 23002926
# filename: energy.dat
# statistics: X0=9.00031; dX=0.0913666;
# signal: Min=0; Max=3.14326e+06; Mean=42958.2;
# values: 8.59164e+06 4715.23 9.86394e+06
# xvar: E
# yvar: (I,I_err)
# xlabel: Energy [meV]
# ylabel: Intensity
# xlimits: 0 20
# variables: E I I_err N
0.05 0 0 0 
0.15 0 0 0 
0.25 0 0 0 
0.35 0 0 0 
0.45 0 0 0 
0.55 0 0 0 
0.65 0 0 0 
0.75 0 0 0 
0.85 0 0 0 
0.95 0 0 0 
1.05 0 0 0 
1.15 0 0 0 
1.25 0 0 0 
1.35 0 0 0 
1.45 0 0 0 
1.55 0 0 0 
1.65 0 0 0 
1.75 0 0 0 
1.85 0 0 0 
1.95 0 0 0 
2.05 0 0 0 
2.15 0 0 0 
2.25 0 0 0 
2.35 0 0 0 
2.45 0 0 0 
2.55 0 0 0 
2.65 0 0 0 
2.75 0 0 0 
2.85 0 0 0 
2.95 0 0 0 
3.05 0 0 0 
3.15 0 0 0 
3.25 0 0 0 
3.35 0 0 0 
3.45 0 0 0 
3.55 0 0 0 
3.65 0 0 0 
3.75 0 0 0 
3.85 0 0 0 
3.95 0 0 0 
4.05 0 0 0 
4.15 0 0 0 
4.25 0 0 0 
4.35 0 0 0 
4.45 0 0 0 
4.55 0 0 0 
4.65 0 0 0 
4.75 0 0 0 
4.85 0 0 0 
4.95 0 0 0 
5.05 0 0 0 
5.15 0 0 0 
5.25 0 0 0 
5.35 0 0 0 
5.45 0 0 0 
5.55 0 0 0 
5.65 0 0 0 
5.75 0 0 0 
5.85 0 0 0 
5.95 0 0 0 
6.05 0 0 0 
6.15 0 0 0 
6.25 0 0 0 
6.35 0 0 0 
6.45 0 0 0 
6.55 0 0 0 
6.65 0 0 0 
6.75 0 0 0 
6.85 0 0 0 
6.95 0 0 0 
7.05 0 0 0 
7.15 0 0 0 
7.25 0 0 0 
7.35 0 0 0 
7.45 0 0 0 
7.55 0 0 0 
7.65 0 0 0 
7.75 0 0 0 
7.85 0 0 0 
7.95 0 0 0 
8.05 0 0 0 
8.15 0 0 0 
8.25 0 0 0 
8.35 0 0 0 
8.45 0 0 0 
8.55 0 0 2185 
8.65 2.339762135e-24 7.731159492e-25 238024 
8.75 37874.17576 102.7971792 853089 
8.85 1120300.157 1403.794627 1647162 
8.95 3143255.206 3019.502304 2205656 
9.05 3111169.632 3012.473397 2170879 
9.15 1129434.675 1429.453143 1594102 
9.25 49604.83963 128.3373352 856103 
9.35 3.141442093e-11 3.556702305e-12 284359 
9.45 0 0 12383 
9.55 0 0 0 
9.65 0 0 0 
9.75 0 0 0 
9.85 0 0 0 
9.95 0 0 0 
10.05 0 0 0 
10.15 0 0 0 
10.25 0 0 0 
10.35 0 0 0 
10.45 0 0 0 
10.55 0 0 0 
10.65 0 0 0 
10.75 0 0 0 
10.85 0 0 0 
10.95 0 0 0 
11.05 0 0 0 
11.15 0 0 0 
11.25 0 0 0 
11.35 0 0 0 
11.45 0 0 0 
11.55 0 0 0 
11.65 0 0 0 
11.75 0 0 0 
11.85 0 0 0 
11.95 0 0 0 
12.05 0 0 0 
12.15 0 0 0 
12.25 0 0 0 
12.35 0 0 0 
12.45 0 0 0 
12.55 0 0 0 
12.65 0 0 0 
12.75 0 0 0 
12.85 0 0 0 
12.95 0 0 0 
13.05 0 0 0 
13.15 0 0 0 
13.25 0 0 0 
13.35 0 0 0 
13.45 0 0 0 
13.55 0 0 0 
13.65 0 0 0 
13.75 0 0 0 
13.85 0 0 0 
13.95 0 0 0 
14.05 0 0 0 
14.15 0 0 0 
14.25 0 0 0 
14.35 0 0 0 
14.45 0 0 0 
14.55 0 0 0 
14.65 0 0 0 
14.75 0 0 0 
14.85 0 0 0 
14.95 0 0 0 
15.05 0 0 0 
15.15 0 0 0 
15.25 0 0 0 
15.35 0 0 0 
15.45 0 0 0 
15.55 0 0 0 
15.65 0 0 0 
15.75 0 0 0 
15.85 0 0 0 
15.95 0 0 0 
16.05 0 0 0 
16.15 0 0 0 
16.25 0 0 0 
16.35 0 0 0 
16.45 0 0 0 
16.55 0 0 0 
16.65 0 0 0 
16.75 0 0 0 
16.85 0 0 0 
16.95 0 0 0 
17.05 0 0 0 
17.15 0 0 0 
17.25 0 0 0 
17.35 0 0 0 
17.45 0 0 0 
17.55 0 0 0 
17.65 0 0 0 
17.75 0 0 0 
17.85 0 0 0 
17.95 0 0 0 
18.05 0 0 0 
18.15 0 0 0 
18.25 0 0 0 
18.35 0 0 0 
18.45 0 0 0 
18.55 0 0 0 
18.65 0 0 0 
18.75 0 0 0 
18.85 0 0 0 
18.95 0 0 0 
19.05 0 0 0 
19.15 0 0 0 
19.25 0 0 0 
19.35 0 0 0 
19.45 0 0 0 
19.55 0 0 0 
19.65 0 0 0 
19.75 0 0 0 
19.85 0 0 0 
19.95 0 0 0 
